npc_name,sex,dialog_type,quest_id,text
Unknown_broadcast,,gossip,,"Even as we speak, $c, all of the war materiel is being transported over to Silithus. By the looks of things, the last of it should arrive in less than a day. After that, a $g hero : heroine; will need to come along and ring the gong at the Scarab Dais. Then the war will begin in earnest."
Unknown_broadcast,,gossip,,"Narain, if you have enough materials, I could use another arcanite buoy."
Unknown_broadcast,,gossip,,"Narain, I need another special kit."
Unknown_broadcast,,gossip,,"Hey there, $c! Looks like the Horde collected the last of their stuff, and now theirs and ours is being shipped over to Silithus as we speak. I'm told it'll be there in less than $2113w days, and then someone can ring that big gong near the Ahn'Qiraj gates to start the war."
Unknown_broadcast,,gossip,,"Hey there, $c! Looks like the Horde collected the last of their stuff, and now theirs and ours is being shipped over to Silithus as we speak. I'm told it'll be there in less than a day, and then someone can ring that big gong near the Ahn'Qiraj gates to start the war."
Unknown_broadcast,,gossip,,"A-ten-hut! All Ahn'Qiraj war materiel accounted for and in the process of being transported to Cenarion Hold $g sir : ma'am;! I am told that the last of it should arrive in less than a day. Once that is done, and someone rings that gong over there to open the gates, I guarantee that we'll give those bugs one heck of a fight!"
Unknown_broadcast,,gossip,,"A-ten-hut! All Ahn'Qiraj war materiel accounted for and in the process of being transported to Cenarion Hold $g sir : ma'am;! I am told that the last of it should arrive in less than $2113w days. Once that is done, and someone rings that gong over there to open the gates, I guarantee that we'll give those bugs one heck of a fight!"
Unknown_broadcast,,gossip,,"As I understand it dear, everything has been gathered and the final materiel is being assembled and shipped off to Cenarion Hold. The last of it should arrive in less than a day. Once our equipment and forces are all there, the bearer of the Scepter of the Shifting Sands can ring the gong near Ahn'Qiraj to open the gates. Then the war will begin."
Unknown_broadcast,,gossip,,"Are you reporting for duty, $c? All of the war materiel for both the Horde and the Alliance is completed and being shipped to Silithus as we speak. It should all arrive in less than a day. I hope that someone has found the different pieces of the Scepter of the Shifting Sands and put them all together."
Unknown_broadcast,,gossip,,"All is completed, young $c. Even as we speak, both the Horde and the Alliance are in the process of transporting all final goods for the war into Silithus near Cenarion Hold, which should be complete in less than a day. After that, the gong near the gates of Ahn'Qiraj can be rung, and the war will begin."
Unknown_broadcast,,gossip,,"That's it, everything's been collected by both sides. Now it's all being transported over to Silithus and should be there in less than a day. Once that's done and someone rings the gong on the Scarab Dais with the Scepter of the Shifting Sands, the war is on!"
Unknown_broadcast,,gossip,,"Hello, $c. From what I've been told, everything's been collected, and all of the materiel for the war is being shipped over to Silithus as we speak. It should all be there in less than a day. Once that's done, and the gong has been rung with the Scepter of the Shifting Sands, the war will really begin."
Unknown_broadcast,,gossip,,"Woo hoo, here we go! Everyone's collected everything, and it's all being airlifted via zeppelin to Silithus as we speak. The last of it should be there in less than a day. Once it's all over there, and the scepter has been assembled, the war against those dirty insects can begin. As they say, 'Ship It!'"
Unknown_broadcast,,gossip,,"It's all over 'cept for the crying now. All of the war materiel is being transported to Cenarion Hold in Silithus, and the last of it will be there in less than a day. Shouldn't be much longer until the scepter is assembled and the war finally begins."
Unknown_broadcast,,gossip,,"As I understand it dear, everything has been gathered and the final materiel is being assembled and shipped off to Cenarion Hold. The last of it should arrive in less than $2113w days. Once our equipment and forces are all there, the bearer of the Scepter of the Shifting Sands can ring the gong near Ahn'Qiraj to open the gates. Then the war will begin."
Unknown_broadcast,,gossip,,A being of great power has awoken.
Unknown_broadcast,,gossip,,"Are you reporting for duty, $c? All of the war materiel for both the Horde and the Alliance is completed and being shipped to Silithus as we speak. It should all arrive in less than $2113w days. I hope that someone has found the different pieces of the Scepter of the Shifting Sands and put them all together."
Unknown_broadcast,,gossip,,"All is completed, young $c. Even as we speak, both the Horde and the Alliance are in the process of transporting all final goods for the war into Silithus near Cenarion Hold, which should be complete in less than $2113w days. After that, the gong near the gates of Ahn'Qiraj can be rung, and the war will begin."
Unknown_broadcast,,gossip,,"That's it, everything's been collected by both sides. Now it's all being transported over to Silithus and should be there in less than $2113w days. Once that's done and someone rings the gong on the Scarab Dais with the Scepter of the Shifting Sands, the war is on!"
Unknown_broadcast,,gossip,,"Hello, $c. From what I've been told, everything's been collected, and all of the materiel for the war is being shipped over to Silithus as we speak. It should all be there in less than $2113w days. Once that's done, and the gong has been rung with the Scepter of the Shifting Sands, the war will really begin."
Unknown_broadcast,,gossip,,"Woo hoo, here we go! Everyone's collected everything, and it's all being airlifted via zeppelin to Silithus as we speak. The last of it should be there in less than $2113w days. Once it's all over there, and the scepter has been assembled, the war against those dirty insects can begin. As they say, 'Ship It!'"
Unknown_broadcast,,gossip,,"It's all over 'cept for the crying now. All of the war materiel is being transported to Cenarion Hold in Silithus, and will be there in less than $2113w days. Shouldn't be much longer until the scepter is assembled and the war finally begins."
Unknown_broadcast,,gossip,,How many cooked goods have the Alliance collected so far?
Unknown_broadcast,,gossip,,How many bandages have the Alliance collected so far?
Unknown_broadcast,,gossip,,How many leather skins have the Alliance collected so far?
Unknown_broadcast,,gossip,,How many herbs have the Alliance collected so far?
Unknown_broadcast,,gossip,,How many metal bars have the Alliance collected so far?
Unknown_broadcast,,gossip,,"Greetings, $r $c. I am Commander Stronghammer, the ambassador representing the Alliance here. If you have any questions concerning the status of Alliance collections for the Ahn'Qiraj war effort, $g lad : lass;, don't hesitate to ask."
Unknown_broadcast,,gossip,,I want to ask you about something else.
Unknown_broadcast,,gossip,,How many cooked goods have the Horde collected so far?
Unknown_broadcast,,gossip,,How many bandages have the Horde collected so far?
Unknown_broadcast,,gossip,,How many leather skins have the Horde collected so far?
Unknown_broadcast,,gossip,,How many herbs have the Horde collected so far?
Unknown_broadcast,,gossip,,How many metal bars have the Horde collected so far?
Unknown_broadcast,,gossip,,What is the Ahn'Qiraj war effort?
Unknown_broadcast,,gossip,,"Lok'tar, $r. I am General Zog, ambassador of the Horde. I am here to keep you apprised of the progress that the mighty Horde is making in their efforts toward the Ahn'Qiraj War. What is it that you want to know?"
Unknown_broadcast,,gossip,,Evil makes me so sleepy...
Unknown_broadcast,,gossip,,"It... It's foggy, $N. I can't see anything! Wait... Wait a minute. I see... I see Doctor Weavil's hideout. It... YES! I believe he is holding a chapter of the book!$B$BLet me see if I can zoom this thing out to get a better vantage point.$B$B<Narain appears to be going cross-eyed.>$B$BAlcaz Island! That devious bastard is on Alcaz Island!"
Unknown_broadcast,,gossip,,<Take this book for the good of Azeroth!>
Unknown_broadcast,,gossip,,Dogs of the Cenarion Circle.  Slay them all!
Unknown_broadcast,,gossip,,KILL!
Unknown_broadcast,,gossip,,The guilds of the Horde have pulled together and accomplished this task already $c. We have all of the singed corestones necessary for our war materiel. Make yourself useful by asking the other collectors here if they need your aid.
Unknown_broadcast,,gossip,,"I do not have time to waste, $c; there is a war at Ahn'Qiraj to prepare for. If you are going to help, we are collecting singed corestones from the Molten Core. I need to gather a total of $2110w, and currently have $2109w."
Unknown_broadcast,,gossip,,"It is good of you to ask, $c, but we already have all of the baked salmon that we'll need for the war. Perhaps you would be kind enough to check with the other collectors here; they are sure to have something that they could use your help with."
Unknown_broadcast,,gossip,,"Greetings, $c. It is good to see you interested in helping with the war effort. The collectors here are organizing the gathering of various stockpiles of goods so that we will be prepared when the time comes.$B$BI am in charge of obtaining $2106w baked salmon to store away for those involved in the fighting at Ahn'Qiraj. The last time that I counted, we had collected $2105w."
Unknown_broadcast,,gossip,,"Heya, $c! Lookin' like we got all the spotted yellowtail that we be needin' for that war. Maybe you going to some of the other collectors 'round here and askin' them if they be needin' your help?"
Unknown_broadcast,,gossip,,"Ja mon, I be collectin' up the fishy-fishy for the Horde. They gettin' ready for big war in the desert at Ahn'Qiraj, and askin' me to get them $2103w of the spotted yellowtail. But right now we only be havin' $2102w. You here to help?"
Unknown_broadcast,,gossip,,Looks like we have as many lean wolf steaks as the Horde wants. They told me to pack up what we have here and ready it to be shipped it out to Cenarion Hold in Silithus. But it looks like some of the others here might still be collecting whatever it is that they're in charge of. Go bug one of them.
Unknown_broadcast,,gossip,,"Grrr, what do you want, $r? Oh, you must be here about the lean wolf steaks for the impending Ahn'Qiraj War. Yes, you heard right, I'm collecting them, what about it? Do you have a fresh stack for me? I only need $2096w, and it looks like we have $2095w right now."
